lob_id,gvkey,bvdid,naics,client_name
761ff6db-9205-57d2-973d-d1433d678109,,,,OHIO KEPRO
76226ef1-c2a6-5fb7-805d-284682824eeb,,,,CASE WESTERN RESERVE UNIVERSITY
7623dda6-a6c9-54fe-9e8f-44a3b2b8e524,,,,"SOW GOOD FARMS, LLC"
7628add9-ffeb-57c4-97ea-3fd3fc33f3fb,,,,ERGO A NONPROFIT CORPORATION
7628df54-8497-521b-932b-96520e9ea152,,,,EMPLOYEE OWNERSHIP INSTITUTE
762a5c7d-4b4c-53a7-ac1b-e2d0a1091fa2,,,,RIVERSIDE SHERIFFS' ASSOCIATION
762b8da2-ce1a-5fa1-861f-388394393570,,,,DURANGO & SILVERTON NARROW GAUGE RAILROAD
762c2776-7436-511d-8a1e-e1ad78a35f6e,,,,TRIAD DESIGN GROUP
762cca9c-6fb1-5510-8ec3-75f1fdf098b8,,,,MUHLENBERG COLLEGE
762d3a72-2d52-505b-8c8c-2393987b6b3a,,,,"POPLAR POINT RBBR, LLC"
762d7c98-5219-5b55-9b87-3d2cc5b066f3,,,,SPACEHAB
762e2087-1222-5f16-876c-ed1ce305773a,,,,MIKE DANIELS
762f2c55-4084-5e5b-a6a4-70d6110b1581,,,,MCGLOTTEN & JARVIS
76313880-0461-53b8-815b-ee1311cf590d,,,,MATAGORDA COUNTY CONSERVATION AND RECLAMATION DISTRICT NO. 1
76327db2-c52b-5187-8d8b-72e05ddd3315,,,,FREEDOM FROM HUNGER
7632f68c-f80b-5dce-8379-731ee787b293,,,,IDENTRUST INC
7633db18-8131-5a5d-8ded-44e238211154,041622,USM07837,325414,"BIOHAVEN PHARMACEUTICALS, INC."
76363253-304b-59c9-8480-8dd1517abf32,,,,TEXAS TECH UNIVERSITY SYSTEM
763646ff-3e4b-5707-83ca-967b00678373,,,,SHELBY COUNTY TENNESSEE
76377cd6-8262-5357-b07b-1d434dd53bad,,,,KROLL GOVERNMENT SERVICES
76385e7d-d6da-5ef0-b4cd-d27a5858bb79,,,,AURA INC
76390cf1-82ec-57cc-8c73-c92d2a370461,,,,KILMARTIN ASSOCIATES
763f405d-7157-5fa6-b1e4-69f02dd2d1d1,,,,KANKAKEE RIVER METROPOLITAN AGENCY
764101d4-5a92-52a9-a23e-4e5866df7030,,,,"PGM OF TEXAS, LLC"
76414f27-9267-560d-b931-13a74ec8e1ce,,,,CNOOC INTERNATIONAL LTD.
7641ce62-7abd-5038-b6b0-14e9bbedef21,,,,"ENERGY AND ENVIRONMENT, INC."
76431c6b-f10c-5509-a3b8-b2105784e8ec,,,,CITY OF EL SEGUNDO CALIFORNIA
764371d1-0128-5485-940c-a5a798caec7f,,,,LONGABERGER CO
764375bf-1f53-5832-8070-3b702fb635d5,,,,MILE TWO
7644378a-6c5c-59fa-9c86-de56e9873c5f,,,,PACIFIC LUMBER CO
76453938-5930-599e-900a-fff81334a6ee,,,,DIVINE MERCY UNIVERSITY
7645e1b1-fa6f-578d-8509-d4b4ad1193d3,148349,US412101738,336413,"TRANSDIGM GROUP, INC."
7646275a-4e28-5ee2-a163-39c125ca250b,,,,NORTHEAST WISCONSIN TECHNICAL COLLEGE
764891a3-bdb0-5264-9519-c9ceee04a206,,,,NEW SOUTH FEDERAL SAVINGS BANK
7649def1-7b93-5f04-b2ce-617e6b8d13e2,,,,CANTU SERVICES INC
764a39be-ee31-5b93-b3d7-af294272bb8d,,,,MUSTANG SURVIVAL INC
764a5478-0f7e-50c8-bcbe-0965c393b293,,,,BOONE AND CROCKETT CLUB
764aa18a-30d7-5fbb-8068-87b636994dc0,,,,SARGEANT MARINE INC
764e8829-c84e-5d00-a066-de5e140cf0ca,,,,DETROIT INTERNATIONAL BRIDGE COMPANY
764eceba-b5f9-547f-b17e-f5e3fbe68be3,,,,GLOBAL TECHNOLOGIES GROUP
764ee8c3-9c89-5061-83c1-403e06e1f54e,,,,CITY OF MORENO VALLEY
765018bd-48cb-56a4-b7bd-a7747e1d121f,,,,HENRY FORD COLLEGE
76540d90-b7b2-5f26-9662-6cb158beb91a,,,,PRINCE GEORGE COUNTY
7654328c-2599-50f2-befd-5ba6591e41a5,,,,PACE CENTER FOR GIRLS
7657aa65-76cd-5e5c-be8a-030dde7dbff0,,,,WORLD SHIPPING COUNCIL
765aa8ed-b1a5-5fc2-92c5-e106f65de927,,,,UI LABS D/B/A MXD
765d34ad-0d63-5ea4-9db7-df05af3a5ff5,,,,NATL ASSN OF BLACK ACCOUNTANTS
765fc09b-995f-5dc3-a093-450a4dbcf744,,,,"INTELLIGRATED SYSTEMS, INC. DBA HONEYWELL INTELLIGRATED"
765ff0a2-0d6d-53f0-a534-c772684d9de8,,,,ANTI-PREDATOR PROJECT
765ff919-a8e9-5980-ad66-9f404c25496f,,,,NATIONAL SHERIFF'S ASSOCIATION
7662bad0-9195-55db-a8d1-d1e35e9649e5,,,,FIRTH ALLIANCE LLC
7666840c-c577-51f6-873a-5bea7f9afb9f,,,,HUMANITY FORWARD
7666b224-0ac1-5eb5-8ac1-dbd685c5a8f0,,,,PIEDMONT HEALTHCARE INC.
7668c9a9-6115-5b7b-bdee-825b0d450686,,,,MIDROC ETHIOPIA
766a314c-7af4-56dd-a37b-109b70d819c2,,,,COLORADO RIVER REGIONAL SEWER COALITION
766b9f99-7363-5d8b-9464-c8a39b66d423,,,,HYCRETE INC
76ad8c88-a885-59c8-bc04-5869a4045793,,,,"POWER TOOL INSTITUTE, INC."
766cc228-61ea-55c0-8547-d6b5d60486e6,017688,US264190792,325414,PERVASIS THERAPEUTICS
766d5726-cd59-5670-ad6c-74a08c172de4,,,,BRYANT LONNIE (MR & MRS)
766e5c32-03f0-5388-abc8-e9d9f495b6e5,034105,,331210,ZEKELMAN INDUSTRIES (FORMERLY KNOWN AS JMC STEEL GROUP)
766f9676-46cd-56de-b359-926ca56c1c7d,,,,INDEPENDENT COSMETICS MANUFACTURERS AND DISTRIBUTORS (ICMAD)
76724013-ac8c-50ed-b7b6-e74bb278a0a0,,,,DAY & ZIMMERMAN
7672ab25-0eb9-5346-9035-89ccc79566bd,,,,ZETTACORE
7675852c-0600-512f-9dd0-687058b9d2b2,,,,ANTHOLOGY INC.
76762ca2-0373-545a-94e8-c91b576c1107,,,,IBERIA PARISH AIRPORT AUTHORITY
7677c347-564c-5305-8394-deeeba94fd05,,,,ELEMENTIS AMERICA INC
7677ee2d-8324-5cac-be37-e74793bc104d,,,,BASIC MANAGEMENT INC
76787ead-35a0-5a53-98a5-131aea96a68f,,,,JAMES DELANEY
76792b51-eb64-591c-aec6-366d1ba5cde5,,,,THE OTTAWA TRIBE OF OKLAHOMA
7679c19d-e439-572f-a5a8-ed81f5c4ddc5,,,,ORPHAN MEDICAL
7679caef-8e67-5032-a88b-ff7da22060e8,,,,JOINT HEALTHCARE INFORMATION TECHNOLOGY ALLIANCE
7679f05e-a2cc-5959-9709-a3e18ce05900,,,,THE ORTHOFORUM
767b4668-d46e-5395-b567-da6b8b35084f,,,,SOFAR OCEAN TECHNOLOGIES
767d02ab-1fe4-5c6b-9013-2a9127720238,,,,UNICOM THERMAL TECHNOLOGIES
767f2370-7cda-5cbb-8d96-8e060cce950f,007921,US340590250,333999,NORDSON CORPORATION
76810542-93d8-594c-8f91-ce00ee6f95ae,,,,ASCENSIA DIABETES CARE US INC.
76816ffc-ab21-5002-8612-47a17741e439,,,,CLENERA
7681f17d-0a93-51ca-bcaa-97e00d8ab31a,,,,ALFORD STEPHEN
7682566c-e31d-5d2b-9a88-1326b835f6f5,,,,"COUNTY OF FALLON, MONTANA"
7682953f-b87b-5d7a-8109-4129e50e4949,,,,MIDWEST INDUSTRIAL REDEVELOPMENT FUND
7682ecde-e6a0-518e-accf-fb31f16badac,,,,"INGENIERIA Y CONTROL REMOTO, S.A."
7683c16c-c2c0-55b1-8815-bb3dd07dc493,,,,HYDROCARBON TCHNOLOGIES
76860774-4b58-5394-9e3c-2e9026fec5d7,,,,BLUE CROSS BLUE SHIELD OF MISSISSIPPI
7686988e-0390-5cd8-8f2c-85719cb8712b,,,,TERPENE BELT FARMS
768760e9-96cc-588c-9a60-d727100a821a,,,,THE AMERICAN WATERWAYS OPERATORS
768a8c96-8682-58fa-832a-6d02dae03dd5,,,,CONNECTICUT STUDENT LOAN FOUNDATION
768c67c8-b6f8-5e18-b271-0002e9f20fa2,,,,FARGO/MOORHEAD CHAMBER OF COMMERCE
768cbece-868b-59e5-8ec9-f4d0827a8dd5,,,,MID-ATLANTIC REGIONAL ASSOCIATION COASTAL OCEAN OBSERVING SYSTEM
768f18c2-5c5a-5672-adf4-4a1d89ada75d,,,,DRAKONTAS LLC
7690582a-af66-5dc2-b27e-e518dd40f8de,,,,ISO-PACIFIC REMEDIATION TECHNOLOGIES
769154e6-7f8a-5a4f-a778-87c36468409e,,,,CAPITOLWORKS LLC
7691ecc0-7cf6-53b8-93c1-73ee04290596,184797,US752788861,518210,"REALPAGE, INC"
76936152-eaa4-56eb-87ea-91961a968992,,,,WAYNE STATE UNIVERSITY
7693f770-00ad-5f11-86d8-77d1567c730c,,,,SECURITY ON CAMPUS
7694f960-0a25-501a-bc75-e370782ce9e5,,,,ABET USA INC - FIBERESIN INDUSTRIES
7695bc67-745c-582f-bf92-2ab6210ed877,,,,VETERAN MENTAL HEALTH LEADERSHIP COALITION
7698e5f3-8dac-5950-afec-6e0a91173b2d,,,,"CALAIS LNG PROJECT COMPANY, LLC"
769b6402-627c-5ad4-bb91-0fd8a985a9e0,,,,THE FORUM FOR PROMOTING PEACE IN MUSLIM SOCIETIES
769bb07a-50f3-5871-be90-204bca2bb2ea,,,,MT VERNON BARGE SERVICE
769c2925-dcde-5fbe-be64-508f888ef506,,,,INTL PHARMACEUTICAL AEROSOL CONSORTIUM
769cb2c0-ec11-5d9c-931d-af25c54ff5ee,,,,ENLISTED ASSOCIATION OF THE NATIONAL GUARD OF THE UNITED STATES
769e1e17-4cc4-5972-9d31-4246840b8052,,,,FARM CREDIT COUNCIL
769e8f1f-dd4f-5649-a2b0-b7c3e443ec91,,,,CONSERVATION LANDS FOUNDATION
769fe250-4937-542d-a82c-cb54069ef34b,,,,MERIDIAN HEALTH PLAN
76a01878-7642-535c-bcd3-450b9e2c1e4c,,,,JJF MANAGEMENT SERVICE
76a20c1e-eb44-510f-b5f8-0103a2d696cd,,,,TEXAS OFFICE OF STATE-FEDERAL REALTIONS
76a227e2-d2e8-5b58-8358-ab2ce066e636,,,,THE REPLACE COALITION
76a278fb-717b-5a9b-9654-30c6fdd1c0b6,,,,FISTA DEVELOPMENT TRUST AUTHORITY
76a44b2d-325e-5c20-aee9-aa0239c286cc,,,,INDIANA UTILITY SHAREHOLDERS ASSOCIATION
76a4a960-8aa5-56a2-9664-83c5490fda3b,,,,"MASSACHUSETTS AMBULANCE ASSOCIATION, INCORPORATED"
76a59879-e580-58e0-85e7-78768743ad5a,,,,CTIS
76a5ab6b-ac80-50e0-9445-dafde4263504,,,,CENTER FOR LOBBYING IN THE PUBLIC INTEREST
76a619c5-d59d-5ea0-8901-8159886b95f8,,,,NORTH CAROLINA GLOBAL TRANSPARK AUTHORITY
76a81a71-e6ff-5767-a2cf-b23fbaafbc39,,,,BEE DEVELOPMENT AUTHORITY
76a9814c-17d1-52be-b3e8-aeb2c909db6f,,,,HOSPICE OF THE NORTH SHORE INC
76acd6e0-650e-57df-af61-a089a4341605,,,,SELF HELP CREDIT UNION
76b0917b-891a-5846-b9d5-25de78f91e75,,,,KIEWIT CORPORATION
76b1242a-8360-5b9c-bcfd-1a6b5a41d9bf,,,,"ENERGYHUB, INC."
76b2de15-4ed9-5b30-86e6-4e93a82f7392,,,,VIRGINIA CREDIT UNION LEAGUE
76b389b0-d057-524e-8577-961fe52dd06a,,,,TIPPING RONALD E
76b6db10-3f35-506d-8907-c0b02bdff3c7,166028,US980509431,334290,L-1 IDENTITY SOLUTIONS
76b7cebb-49e9-5b76-81c9-66c12bf04a8b,,,,SAFE CAMPUS COALITION
76b7fc1f-378d-587e-adb0-819be507ae5d,,,,ADVANCED CLINICAL CONSULTANTS LLC
76b8d6de-216c-5218-935e-60adb93ca1fc,,,,DULUTH SEAWAY PORT AUTHORITY
76b8f3a0-34ea-556a-8eec-5117e48ee23e,,,,ABSENTEE SHAWNEE TRIBE OF OKLAHOMA
76ba2125-1af4-53e1-839b-150517402c32,,,,LEWIS SAMUEL
76bc080f-9e56-5484-a2fb-38fc53d65560,160260,US770170321,519130,NAVTEQ
76bcbe4c-36a7-5e89-a516-b74171c78fd3,,,,TREMONT MEDICAL
76c09390-8510-5857-830b-bacd6684465f,,,,BLULNG
76c14e59-7366-50a3-a0e7-7cd6fd492357,,,,MYSTIC AQUARIUM
76c292e6-e477-50e4-998c-8e0862202a03,,,,EIGENSOFT
76c43a91-e5ca-561e-83c8-00a3fc0b4b45,,,,VALOR TELECOM
76c4ac39-eec4-593d-9819-91dec6ac817c,,,,KETCHIKAN GATEWAY BOROUGH
76c4c042-9251-5970-b419-e5d47505b0df,,,,CHICAGO SOUTHWEST DEVELOPMENT CORPORATION
76c76961-9aa4-5048-8f0d-2887177dd40b,,,,AMERICAN MOLD BUILDERS ASSOCIATION
76c9b1e3-ec01-5e55-926f-57321fd108eb,,,,OUTDOOR EDGE CUTLERY CORP.
76caa9b9-3caf-56db-b380-b13d615b1c5c,,,,PROVEN PHARMACEUTICALS (F/K/A NOVIS PHARMACEUTICALS)
76cb1354-2a39-5dac-8a09-23bcb08aea99,,,,AIRPORT & CHANNEL CORP
76cb57b0-1f84-572f-9b3e-0d81a943e3a5,,,,"WANHUA CHEMICAL (AMERICA) CO., LTD."
76cc5bde-819d-58ce-93af-490d27da16bb,,,,CITY OF SANFORD
76ccd0f3-3697-5bc4-a7c2-8e3789a29258,,,,THE GUARDIAN CENTER
76cd03c3-099e-5027-b40a-d25650e03546,,,,HOWARD CAPITAL MANAGEMENT
76cdacb3-59dd-5059-88d8-027fc9dd7ea9,,,,SIGMA BETA XI
76ce6183-4820-59a2-9367-e1f50b88121d,,,,QUANTUM REAL ESTATE SERVICES
76d008f8-ac84-5d1a-a2b7-54c5953843d1,,,,RITTER & BOURJAILY ON BEHALF OF MICROCOSM
76d07c2f-5191-5546-a275-d27f59e0a83a,,,,AHMADIAH CONTRACTING AND TRADING CO
76d1374e-e6f2-5e4e-ae34-2624f04c1727,,,,CENTRAL FLORIDA TRANSPORTATION COALITION
76d1e247-d42c-5876-b249-f3daeb3479b8,,,,SAN BERNARDINO CITY UNIFIED SCHOOL DISTRICT
76d22009-890e-5ff7-926a-9dde767a7fab,,,,VICTOR VALLEY COMMUNITY HOSPITAL
76d5580b-bb87-5b71-8205-d593308acbbf,,,,"OLDAKER & WILLISON, LLP ON BEHALF OF TEAMHEALTH"
76db58ac-104e-5def-b1fc-d1ef154cecb5,,,,WORLD BUSINESS LENDERS
76dc7cfd-86bb-5daf-88c2-fd28e0d4eac7,,,,SRS MEDICAL
76de09de-f4be-5c0a-bfa7-21c9944fb8b5,,,,MAGRATHEA METALS
76e02801-d03d-5458-8389-c5dcc745ac03,,,,RADIOLOGY IMAGING ASSOCIATES LLC (AFHC)
76e33395-b887-5422-9bdf-7d77bb8876fa,,,,AMERICAN TARGET ADVERTISING
76e36db3-59af-5687-813a-853cc72a7eb1,,,,"CITY OF HAVERHILL, MA"
76e3cf9f-c45f-576d-9bca-f920e268435f,,,,WASHINGTON AND JEFFERSON COLLEGE
76e44185-ea36-51a5-8393-f6b867d45577,,,,GEPHARDT GOVERNMENT AFFAIRS ON BEHALF OF BAYER AG
76e496c1-d5c9-553c-a8ac-e1a0c2ed4cc1,,,,"CONVALT ENERGY, INC."
76e4d227-cb86-577d-a7c1-e3716d887847,,,,FOUNDATION FOR THE NATIONAL ARCHIVES
76e5abda-5d72-577e-935c-6d99727acc33,,,,MINORITY MINERAL-RIGHT OWNERS IN THE VALLES CALDERA NATL RESERVE
76e67a40-167b-5d0f-9c5e-0e489069ae6b,,,,AMERICAN PLASTICS CO
76e688a9-8045-5242-8051-672ed14c4fa7,,,,THE E-ORDERING COALITION
76e6bd23-d216-5924-9e1c-9a4196b4b815,,,,ALBANY-GA CITY OF
76ea470e-53a8-59bd-a22d-4f3e8dd296b0,,,,DIPLOMATIC SPECIAL SECURITY AGENTS ASSN
76ea72c4-2b78-5b43-80b3-151250a7d2fb,010443,US760515284,336390,TENNECO
76edc465-241a-5bf6-a331-e95dd0be0263,,,,ANTIQUE BOAT MUSEUM
76f03241-6990-57b7-baec-4a84685e857f,,,,NATL FARMERS ORGANIZATION
76f146fc-c051-548a-92ba-0cb106f9a305,,,,LITTLE TRAVERSE BAY BANDS OF ODAWA INDIANS
76f19601-9c59-5995-8353-123926963981,,,,THE METROHEALTH SYSTEM
76f1c7a2-50fe-5c3e-b3b7-ca889cef18a9,,,,"HEALTHCARE LEGAL RESOURCES NETWORK, LLC"
76f322ea-4f20-5b94-b4db-522a45b9323d,,,,MORTGAGE MACHINE SERVICES
76f3c5c8-44ae-5f0d-9318-4f5d05b66078,,,,HOSPICE AND PALLIATIVE NURSES ASSOCIATION
76f407e3-a9f7-5828-9b6e-c3c817583d35,,,,"ALL-CIRCO, INC."
76f79b1b-829d-560b-9465-d70f70058b02,,,,HDOX BIOINFORMATICS
76f894ae-e39f-526c-a788-14d732ff8949,,,,VILLAGE OF UNIVERSITY PARK
76f9f1e0-226f-54b5-9e1b-88934b2e3fde,,,,CRUETZFELDT-JAKOB DISEASE FOUNDATION
76fae015-b82c-5ea2-b649-fa796f1edcdc,,,,AMERICAN PYROTECHNICS ASSOCIATION
76fae044-f348-5eb7-a88b-6c0d2d4ae3ab,,,,THE PRESIDENTS' FORUM OF THE DISTILLED SPIRITS INDUSTRY
76fbbfe5-0589-5371-ab19-1054881e1496,,,,SIERRA NEVADA CORPORATION
76fc01bc-f7a4-55c6-a5c2-621a4b16db79,,,,FINCOM LTD.
76fcdc78-d708-5dee-a1d5-84c4f40c630d,,,,BLUE MOON OPERATING
76ff2a01-1af6-5cca-9696-1f6b23246756,,,,MACH 1 INC
77002d7d-ad3a-5969-8001-b6c8e644d496,,,,HORIZON WEST HEADQUARTERS
7701e030-e676-522a-8694-cd2a72ead9df,,,,RELIGIOUS TECHNOLOGY CENTER
77025d20-4c8f-5d2b-ae42-45c936965b38,,,,"STRIVETOGETHER, INC."
770267b6-73d4-5eef-9245-4627f9cf027f,,,,NEPTUNE EXPLORATION
7705485f-6dd0-5460-a9b4-786585274863,,,,NATIONAL ALOPECIA AREATA FOUNDATION
7705e4ba-8fd6-5491-acec-89b6853424d4,,,,BOSTON ARCHITECTURAL COLLEGE
7707d895-4af1-5532-a6c3-2970a41cedea,,,,TOHONO O'ODHAM KI:KI ASSOCIATION
77084981-44a5-592d-985e-19bebb4d9349,,,,BROMINE SCIENCE & ENVIRONMENTAL FORUM
77091e48-f3fa-5a87-b72a-23bad6773c8f,,,,COMPTIA
770a5691-190e-5922-b0c8-a8705be96276,,,,NATIONAL OLDER WORKERS CAREER CENTER
770e8eae-336b-573d-b9a8-241274de5867,,,,PETERSON CO
770f01fc-1120-54d3-80a5-066169e30876,,,,"BRETT REAL ESTATE ROBINSON DEVELOPMENT COMPANY, INC."
77101949-6b78-5417-a1ff-44cb0edc2c32,,,,VIASYS CRITICAL CARE
771214d5-0beb-5d12-b225-bd20bb6dbda4,,,,ECOADS INTERNATIONAL INC
77130e1e-e5ea-5373-a53c-664adc2f727b,,,,NAVATEK LIMITED
77133e26-e695-5d1d-80c2-6b0e8ef759df,,,,"FRANKLIN ADVISERS, INC."
77136ce0-67e8-58ae-9df6-dae012c5ba45,,,,"NUSANO, INC."
7715651a-fde3-598f-825a-77f0dd877aab,,,,"PHILLIPS & JORDAN, INC."
7716b338-2993-5371-82a5-b0ac4a94d277,,,,NEIGHBORLY CORPORATION
77175389-c65d-55fb-baa4-1fd4f2f354b8,,,,TREMCO INC
77179318-6e2c-59df-868c-dccc0e2de716,,,,GRADY HEALTH SYSTEM
771d1197-f953-5a3f-8817-57899da6afa3,,,,TERPHANE
771df755-9269-5fdc-bc49-a9db53b86b5e,,,,MESO SYSTEMS INC
77231f21-ef22-5874-857f-c506a672626c,,,,DIAMOND TROY JV LLC
77235b74-dff4-581f-80af-303171709cda,,,,GREAT NORTHERN POWER DEVELOPMENT LP
7724d7c6-ee0d-5305-9a1d-b677abedb2e5,,,,DELAWARE MUNICIPAL ELECTRIC CORP
77270c6e-c0d9-5173-ae7c-a44b3953ca97,,,,MICROBEEF TECHNOLOGIES
772b7037-ab77-5681-ac98-55d3da65596a,,,,AMERICAN POULTRY INTL
772baba6-f509-5eed-87fd-5d8956d48448,,,,AMERICAN HEALTHWAYS
772c09d6-3831-5f2d-a52f-e3a1b23cb652,,,,MED-IQ
772d4cd9-32c1-5cf0-b011-51620f31b9d0,,,,"PRAXIS ADVISORS, LLC"
772e62ec-40d9-5c7b-8696-73937645c55b,,,,"CROWDSTRIKE, INC."
77317f9c-b751-5518-b3ec-d932276dd799,,,,IT'S MY BUSINESS COALITION
77343864-6782-544e-87cb-decbe434717f,,,,GEORGE JR REPUBLIC
7735278d-687c-5982-b6ae-577f9d70eefe,,,,PJSC TRUSTBANK
77368da1-2ad7-5886-b967-1b840767509a,,,,"5N PLUS SEMICONDUCTORS, LLC"
77374ddc-d997-578d-973d-e55b49e441d6,,,,CEO CAST
773784e6-02ca-5a27-85dd-c21d36478912,,,,TEXTUM OPOCO LLC
77384b60-43a0-5859-ad94-28da5c333675,,,,PDC CAPITAL
7738be19-8d32-5ef5-aabf-0e0f495faa13,,,,LOCAL2U WEST VIRGINIA LLC
773a2dcd-cb8c-5760-b79a-9dd59e8bc611,,,,RELATIVE DYNAMICS
773c8f13-3ed7-5713-9fb9-0544aa936359,,,,"ASSOCIATED UNIVERSITIES, INC"
773e700c-b806-51b6-958f-569e64ce9c7c,,,,Q CARE INTL
774072e4-c4ce-5d15-a780-63e17341dce4,014102,CA20162NC,339113,"NORDION, INC. (FKA NORDION (CANADA), INC.)"
7740f1df-7eef-5661-ad71-6051f6e8ba26,,,,GARMENT MANUFACTURERS ASSOCIATION IN CAMBODIA
7742cf2a-d1b5-5b9e-ae2d-27787066e330,,,,GRAYMONT
77437cb0-ef6c-55a9-b697-65a277bf655d,,,,STEMCYTE
77445510-8078-5e33-94db-0188142eb543,,,,TURNER STRATEGIES
7744b7c1-889a-57ec-b225-65d408b4fba4,,,,OFFICE OF THE RESIDENT REPRESENTATIVE TO THE US CNMI
77457736-caaf-5c08-b778-1a3da4d87572,,,,NATL YOUTH EMPLOYMENT COALITION
77461ddf-ff4f-5fff-b220-b7622c7b2b1f,,,,WACOM TECHNOLOGY CORP.
77470637-91ff-5609-9d0c-812c76969e93,018626,,54151,POINTSOURCE TECHNOLOGIES LLC
774b5f72-7977-57e1-95a9-5170d59d4799,,,,QUINCY UNIVERSITY
7750026e-d1ca-5f47-95ba-eb864ec79fa1,,,,"WATER NOW, INC."
77504b24-2972-5aac-9453-3a381b3e8b23,,,,TURBINE MARINE
77528f1a-8309-54d5-a672-cb47ce2f023e,178846,US510653027,562211,ENERGY SOLUTIONS
77542fa6-415d-5a98-9a32-a6ce5c35e9b7,,,,MARY KAY INC.
7754618c-9558-52e3-b037-37f8cb01738c,,,,GENRAE
7754ae67-f661-503c-a0cc-a9efc08527e6,,,,ST. TAMMANY PARISH
77560ef4-389d-5e5e-acf3-75d660e1573c,,,,WEL-FAB
775702d9-f338-5d04-8bd4-f3c75c31979b,,,,SEEMANN COMPOSITES INC
775c6e09-9df3-5f88-ad99-dcd72b2ac432,024481,US473373056,711110,"MSG SPORTS & ENTERTAINMENT, LLC"
775e6499-b849-5073-ba6d-339640760213,,,,LIFEGIFT ORGAN DONATION CENTER
775ea521-101f-5c13-ad0c-aa160cb309f2,,,,VIRGINIA COMMONWEALTH UNIVERSITY
775f44be-4f81-5cf6-b9c3-5c3e1e2f7e32,,,,"CONVERGED SERVICES, INC."
77616ae5-92d4-5dde-bfcf-906bd9ee952a,013782,US311125853,323111,MCC COMPUTER COMPANY
77621c77-f8fd-52df-95cd-e419d0086964,,,,BINIATTA TRADE LP
776443f4-c6d9-5a01-bb9a-96e16bb8902c,,,,CIGAR RIGHTS OF AMERICA
7768b69a-45da-59a4-a2a1-841899fccc3e,,,,BEYOND CORP
77692321-6436-5f31-8986-49447a4303b5,,,,DELAWARE TRIBE OF INDIANS
776aed65-d2d0-5f52-99d8-cc4022b276c2,,,,NC4
776b8d00-2c98-5227-a773-216fd4072b11,,,,"PULSE CLINICAL ALLIANCE, LLC"
776cad7e-a3a8-5d54-9243-ba82b541175e,,,,ASSN OF MEDICAL DEVICE REPROCESSORS
776f80a0-088a-5ac1-8c02-9c940c00ea1d,,,,X-RAY INDUSTRIES
776f8cba-fa0b-51e3-ada8-756adc35f0bc,,,,UNIVERSITY OF MARYLAND BALTIMORE COUNTY
777110e5-14dd-5956-b8cd-fb4248e7da14,,,,"SHORT-N-NUMBERS, LLC"
7771ccbe-71d8-53b5-ac51-4cf8d3f1f6d3,,,,BURNHAM DEVELOPER LLC
777cd455-bfe5-59fb-9ea9-f9e80cbfcef3,,,,TACTICAL LIGHTING SYSTEMS
777d2a4c-8c52-5d88-98a1-a9f40bc0e08b,,,,MECKLENBURG COUNTY SHERIFF'S OFFICE-NC
777e79b8-3d58-5bee-ba8e-60bab7739a11,,,,"ADAMS COUNTY, COLORADO"
777f14fb-60f6-5ff4-b06b-65c7a76d9a81,,,,FALSE CLAIMS ACT LEGAL CENTER
777f20fd-26a5-56e8-99ef-b5ac6c60bf6f,,,,ALABAMA CANNABIS INDUSTRY ASSOCIATION
777ff60e-b9d4-5d06-86c7-777713431251,,,,DAVIDSON & CO MH
7780316e-dc15-56d2-a5db-d9b849564d5b,,,,HUSTON-TILLOTSON UNIVERSITY
77806f04-dd7c-5c32-ae06-c00c12fab0c2,,,,CONTROL AI
7781bd67-51cd-50d5-acfe-58feea032df9,,,,"RES-CARE, INC"
77867c69-8fc4-5045-a328-5eddcc971da6,170444,US200062867,5415,INFOBLOX (FORMERLY KNOWN AS IID)
7787f26f-5089-5e12-8f8c-e384af8cfdfd,,,,CAPTOR CAPITAL CORP.
7788c5db-ceb1-57d2-8276-b14085c4f871,,,,"AERIAL PRODUCTIONS INTERNATIONAL, INC."
7788d13f-91d8-5d22-9618-4ba2e5bb9ae6,,,,TELEKOM SRBIJA
7788e04b-546e-5be9-9200-d4b23cf77147,,,,BANKER STEEL COMPANY
778b4906-e790-53b2-9ad5-d628ab6c5223,,,,NORTH HUDSON REGIONAL FIRE AND RESCUE
778b6e30-822a-53ad-a927-fe6e69ea9079,,,,GRANITE SHORE POWER
778bf3a5-22e8-573f-983b-8ea9e04ef43e,,,,"POWERHOUSE SERVICE, INC."
778cf572-6253-55ca-aa4b-5ccf400354f2,,,,NATL STEEL CO
77912ac9-e890-56fd-8231-2ced39062bb0,,,,SOUTH CAROLINA HEART CENTER LP
7791af9b-868d-5c43-b474-891be0d14ac7,,,,ZIMMER
77930947-c9a0-5069-8e10-47746c0ac7f1,,,,FAIRNESS IN MUSIC LICENSING COALITION
7797aefe-d82a-59ba-91a5-e1b1f2184cf9,,,,"SOUND PHARMACEUTICALS, INC."
7797c6cf-3251-561c-8e58-514b63e76de5,,,,"AMBIPAR HOLDING USA, INC."
77995dfd-855d-5daf-91be-df684664b11b,,,,NATIONAL FEDERATION OF INDEPENDENT BUSINESS
779e2913-65e2-59b3-860a-9f8ef7f5a1c1,,,,FRIENDS OF FROG FERRY
77a07263-947d-5200-9628-de2e24cf8b42,,,,AUSTIN KIDNEY ASSOCIATES (DVAC REF)
