lob_id,year,lobbying_spend,gvkey
2af810a3-20fc-5e90-aed9-b6e0bae22565,2013.0,30000.0,62755.0
2af810a3-20fc-5e90-aed9-b6e0bae22565,2014.0,30000.0,62755.0
2af810a3-20fc-5e90-aed9-b6e0bae22565,2015.0,60000.0,62755.0
2af810a3-20fc-5e90-aed9-b6e0bae22565,2016.0,20000.0,62755.0
2af810a3-20fc-5e90-aed9-b6e0bae22565,2017.0,0.0,62755.0
2af810a3-20fc-5e90-aed9-b6e0bae22565,2018.0,0.0,62755.0
2b0c2c80-76c8-5676-924f-8a0eae23e3c5,2004.0,20000.0,117036.0
2b265604-0281-5ff5-afba-20ea0516dc42,2010.0,80000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2011.0,80000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2012.0,50000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2013.0,80000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2014.0,80000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2015.0,80000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2016.0,80000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2017.0,80000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2018.0,80000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2019.0,80000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2020.0,70000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2021.0,40000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2022.0,40000.0,7620.0
2b265604-0281-5ff5-afba-20ea0516dc42,2023.0,40000.0,7620.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,1999.0,160000.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2000.0,140000.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2001.0,260000.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2002.0,160000.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2003.0,180000.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2004.0,200000.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2005.0,80000.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2006.0,120000.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2007.0,125000.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2008.0,187500.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2009.0,125000.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2010.0,187500.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2011.0,187500.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2012.0,187500.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2013.0,250000.0,25056.0
2b3aa56d-c13e-51d8-9c44-6946e00571eb,2014.0,250000.0,25056.0
2b634426-51da-515c-90bb-c08dd7c3c546,2004.0,120000.0,180423.0
2b634426-51da-515c-90bb-c08dd7c3c546,2005.0,40000.0,180423.0
2b7a78cb-0b0f-5f18-a1ea-e3f0820ca1c4,2006.0,0.0,2960.0
2b7a78cb-0b0f-5f18-a1ea-e3f0820ca1c4,2007.0,220000.0,2960.0
2b7a78cb-0b0f-5f18-a1ea-e3f0820ca1c4,2008.0,20000.0,2960.0
2beebd6b-42b3-50ce-a7a3-3ff2848af476,2007.0,30000.0,37180.0
2beebd6b-42b3-50ce-a7a3-3ff2848af476,2012.0,340000.0,37180.0
2beebd6b-42b3-50ce-a7a3-3ff2848af476,2013.0,360000.0,37180.0
2beebd6b-42b3-50ce-a7a3-3ff2848af476,2014.0,30000.0,37180.0
2beebd6b-42b3-50ce-a7a3-3ff2848af476,2019.0,20000.0,37180.0
2c0c7552-b562-5f71-aae0-401ece5e17e6,1999.0,20000.0,19824.0
2c0c7552-b562-5f71-aae0-401ece5e17e6,2000.0,20000.0,19824.0
2c0c7552-b562-5f71-aae0-401ece5e17e6,2001.0,20000.0,19824.0
2c0c7552-b562-5f71-aae0-401ece5e17e6,2002.0,20000.0,19824.0
2c0c7552-b562-5f71-aae0-401ece5e17e6,2003.0,0.0,19824.0
2c0c7552-b562-5f71-aae0-401ece5e17e6,2004.0,0.0,19824.0
2c0c7552-b562-5f71-aae0-401ece5e17e6,2005.0,0.0,19824.0
2c0c7552-b562-5f71-aae0-401ece5e17e6,2007.0,40000.0,19824.0
2c0c7552-b562-5f71-aae0-401ece5e17e6,2008.0,30000.0,19824.0
2c0c7552-b562-5f71-aae0-401ece5e17e6,2009.0,0.0,19824.0
2c0c7552-b562-5f71-aae0-401ece5e17e6,2013.0,10000.0,19824.0
2c3c7f35-1b15-516f-b9c2-512c6160f3d3,2004.0,80000.0,160237.0
2c3c7f35-1b15-516f-b9c2-512c6160f3d3,2016.0,240000.0,160237.0
2c3c7f35-1b15-516f-b9c2-512c6160f3d3,2017.0,310000.0,160237.0
2c3c7f35-1b15-516f-b9c2-512c6160f3d3,2018.0,290000.0,160237.0
2c3c7f35-1b15-516f-b9c2-512c6160f3d3,2019.0,300000.0,160237.0
2c3c7f35-1b15-516f-b9c2-512c6160f3d3,2020.0,220000.0,160237.0
2c3c7f35-1b15-516f-b9c2-512c6160f3d3,2021.0,160000.0,160237.0
2c3c7f35-1b15-516f-b9c2-512c6160f3d3,2022.0,170000.0,160237.0
2c3c7f35-1b15-516f-b9c2-512c6160f3d3,2023.0,200000.0,160237.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,1999.0,60000.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2000.0,120000.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2001.0,120000.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2002.0,140000.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2003.0,120000.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2004.0,190000.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2005.0,400000.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2006.0,140000.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2007.0,260000.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2008.0,320000.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2009.0,100000.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2022.0,130250.0,21261.0
2c689551-3bb7-5c7b-9ba0-3a63242cf1d9,2023.0,200000.0,21261.0
2cea00e7-1050-50d5-869d-c26f38d934c2,1999.0,200000.0,179437.0
2cea00e7-1050-50d5-869d-c26f38d934c2,2000.0,300000.0,179437.0
2cea00e7-1050-50d5-869d-c26f38d934c2,2001.0,60000.0,179437.0
2cea00e7-1050-50d5-869d-c26f38d934c2,2002.0,60000.0,179437.0
2cea00e7-1050-50d5-869d-c26f38d934c2,2003.0,0.0,179437.0
2cea00e7-1050-50d5-869d-c26f38d934c2,2011.0,60000.0,179437.0
2cea00e7-1050-50d5-869d-c26f38d934c2,2012.0,120000.0,179437.0
2cea00e7-1050-50d5-869d-c26f38d934c2,2013.0,120000.0,179437.0
2cea00e7-1050-50d5-869d-c26f38d934c2,2014.0,120000.0,179437.0
2cea00e7-1050-50d5-869d-c26f38d934c2,2015.0,120000.0,179437.0
2d38d9af-0b70-5770-be9f-a9a1fb2b1c28,2005.0,40000.0,3093.0
2d38d9af-0b70-5770-be9f-a9a1fb2b1c28,2012.0,10000.0,3093.0
2d38d9af-0b70-5770-be9f-a9a1fb2b1c28,2013.0,40000.0,3093.0
2d38d9af-0b70-5770-be9f-a9a1fb2b1c28,2014.0,10000.0,3093.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,1999.0,6300000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2000.0,5060000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2001.0,4720000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2002.0,6780000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2003.0,8800000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2004.0,7560000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2005.0,4080000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2006.0,7120000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2007.0,8540000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2008.0,260000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2009.0,480000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2010.0,580000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2011.0,200000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2012.0,440000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2013.0,280000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2014.0,200000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2015.0,310000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2016.0,230000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2017.0,140000.0,3243.0
2d3d3b53-2e3c-510c-a6cc-87f9186d5abf,2018.0,170000.0,3243.0
2d44c0f0-dd7c-5f74-8b7e-a23ab0d36a5a,2005.0,80000.0,18076.0
2d44c0f0-dd7c-5f74-8b7e-a23ab0d36a5a,2006.0,140000.0,18076.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,1999.0,200000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2000.0,200000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2001.0,160000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2002.0,360000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2003.0,340000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2004.0,240000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2005.0,240000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2006.0,200000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2007.0,300000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2008.0,200000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2009.0,320000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2010.0,290000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2011.0,100000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2012.0,70000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2013.0,80000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2014.0,80000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2015.0,80000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2016.0,80000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2017.0,60000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2018.0,80000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2019.0,80000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2020.0,80000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2021.0,80000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2022.0,80000.0,24795.0
2d8763ba-3f85-5be2-ac34-5f112c0976d3,2023.0,80000.0,24795.0
2dc25bb2-b983-5d57-b6ca-6a398535bd7c,2006.0,20000.0,27790.0
2dc25bb2-b983-5d57-b6ca-6a398535bd7c,2007.0,100000.0,27790.0
2dc25bb2-b983-5d57-b6ca-6a398535bd7c,2008.0,40000.0,27790.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2004.0,20000.0,14269.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2005.0,100000.0,14269.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2006.0,140000.0,14269.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2007.0,180000.0,14269.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2008.0,200000.0,14269.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2009.0,190000.0,14269.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2010.0,160000.0,14269.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2011.0,170000.0,14269.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2012.0,210000.0,14269.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2013.0,250000.0,14269.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2014.0,250000.0,14269.0
2dc83cc4-3d29-58d0-87e3-4d7567bcaf58,2015.0,170000.0,14269.0
2dd1ccec-4fec-5900-84d3-d74a2e48a368,2014.0,0.0,63919.0
2dd1ccec-4fec-5900-84d3-d74a2e48a368,2015.0,120000.0,63919.0
2dd1ccec-4fec-5900-84d3-d74a2e48a368,2016.0,300000.0,63919.0
2df03605-2495-519e-aa88-0ef48b8fce9f,2017.0,10000.0,144520.0
2df8382c-2ee3-5079-a2e9-d5407273efe3,2004.0,20000.0,179582.0
2df8382c-2ee3-5079-a2e9-d5407273efe3,2005.0,20000.0,179582.0
2df8382c-2ee3-5079-a2e9-d5407273efe3,2007.0,0.0,179582.0
2e540aa3-7cc1-58e6-8232-af625c1be3d4,2020.0,40000.0,33068.0
2e540aa3-7cc1-58e6-8232-af625c1be3d4,2021.0,20000.0,33068.0
2e540aa3-7cc1-58e6-8232-af625c1be3d4,2023.0,90000.0,33068.0
2e5a1a88-51cf-5569-b97a-9444a81db84e,2008.0,15000.0,4632.0
2e9c1620-7497-5931-8738-60aa1f843864,1999.0,6100000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2000.0,5880000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2001.0,2456000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2002.0,8680000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2003.0,8160000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2004.0,8740000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2005.0,8230000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2006.0,9240000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2007.0,14867500.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2008.0,13811000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2009.0,6185000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2010.0,687500.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2011.0,900000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2012.0,302500.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2013.0,300000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2014.0,300000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2015.0,300000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2016.0,300000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2018.0,60000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2019.0,0.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2020.0,180000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2021.0,420000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2022.0,440000.0,5073.0
2e9c1620-7497-5931-8738-60aa1f843864,2023.0,240000.0,5073.0
2eaec9c4-bc30-5a95-8c9b-e5db792c43d6,2019.0,50000.0,182331.0
2eaec9c4-bc30-5a95-8c9b-e5db792c43d6,2020.0,50000.0,182331.0
2f0b4dcd-9a02-5dfa-aae5-abfeedb9bcd2,2013.0,30000.0,17150.0
2f152b8a-3c3d-527c-82ed-f50c5757d049,2020.0,330000.0,65967.0
2f152b8a-3c3d-527c-82ed-f50c5757d049,2021.0,110000.0,65967.0
2f538a7e-9558-5a1c-abb8-7feeef56ab38,1999.0,0.0,186858.0
2f538a7e-9558-5a1c-abb8-7feeef56ab38,2005.0,60000.0,186858.0
2f538a7e-9558-5a1c-abb8-7feeef56ab38,2006.0,355000.0,186858.0
2f538a7e-9558-5a1c-abb8-7feeef56ab38,2007.0,190000.0,186858.0
2f538a7e-9558-5a1c-abb8-7feeef56ab38,2008.0,0.0,186858.0
2f538a7e-9558-5a1c-abb8-7feeef56ab38,2009.0,10000.0,186858.0
2f538a7e-9558-5a1c-abb8-7feeef56ab38,2018.0,21875.0,186858.0
2f538a7e-9558-5a1c-abb8-7feeef56ab38,2020.0,300000.0,186858.0
2f538a7e-9558-5a1c-abb8-7feeef56ab38,2021.0,300000.0,186858.0
2f538a7e-9558-5a1c-abb8-7feeef56ab38,2022.0,75000.0,186858.0
2f62e9d8-1227-5b6c-a4b8-20542b55568d,2009.0,110000.0,36053.0
2f62e9d8-1227-5b6c-a4b8-20542b55568d,2010.0,0.0,36053.0
2f759c7a-c72e-5ea8-b969-6448a6b8125a,2011.0,70000.0,24396.0
2f759c7a-c72e-5ea8-b969-6448a6b8125a,2015.0,240000.0,24396.0
2f759c7a-c72e-5ea8-b969-6448a6b8125a,2016.0,240000.0,24396.0
2f759c7a-c72e-5ea8-b969-6448a6b8125a,2017.0,250000.0,24396.0
2f759c7a-c72e-5ea8-b969-6448a6b8125a,2018.0,280000.0,24396.0
2f759c7a-c72e-5ea8-b969-6448a6b8125a,2019.0,200000.0,24396.0
2f759c7a-c72e-5ea8-b969-6448a6b8125a,2020.0,200000.0,24396.0
2f759c7a-c72e-5ea8-b969-6448a6b8125a,2021.0,220000.0,24396.0
2f759c7a-c72e-5ea8-b969-6448a6b8125a,2022.0,240000.0,24396.0
2f759c7a-c72e-5ea8-b969-6448a6b8125a,2023.0,240000.0,24396.0
2f7c51d3-af8a-52d8-af64-4e751f482e2f,2002.0,60000.0,176362.0
2f7c51d3-af8a-52d8-af64-4e751f482e2f,2003.0,120000.0,176362.0
2f7c51d3-af8a-52d8-af64-4e751f482e2f,2004.0,40000.0,176362.0
2f7c51d3-af8a-52d8-af64-4e751f482e2f,2005.0,40000.0,176362.0
2f7c51d3-af8a-52d8-af64-4e751f482e2f,2006.0,40000.0,176362.0
2f7c51d3-af8a-52d8-af64-4e751f482e2f,2018.0,10000.0,176362.0
2f7c51d3-af8a-52d8-af64-4e751f482e2f,2022.0,30000.0,176362.0
2f7c51d3-af8a-52d8-af64-4e751f482e2f,2023.0,150000.0,176362.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2002.0,90000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2003.0,480000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2004.0,440000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2005.0,180000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2006.0,110000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2007.0,80000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2008.0,250000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2009.0,250000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2010.0,150000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2011.0,80000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2012.0,10000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2013.0,40000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2014.0,40000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2015.0,40000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2016.0,40000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2017.0,40000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2018.0,40000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2019.0,40000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2020.0,30000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2021.0,40000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2022.0,40000.0,1533.0
2fb54424-f986-55a9-9e6e-1b0f02e78402,2023.0,40000.0,1533.0
2fbd0d78-d735-5841-b9b2-6b6b2551cbe3,2009.0,20000.0,30490.0
2fbd0d78-d735-5841-b9b2-6b6b2551cbe3,2010.0,70000.0,30490.0
2fc9e3d1-8745-538b-b8d0-bb71dd11e868,2022.0,0.0,29955.0
2fe42089-4136-5fd1-904c-707d5910564e,2002.0,180000.0,11925.0
2fe42089-4136-5fd1-904c-707d5910564e,2003.0,200000.0,11925.0
2fe42089-4136-5fd1-904c-707d5910564e,2004.0,60000.0,11925.0
2fe42089-4136-5fd1-904c-707d5910564e,2015.0,50000.0,11925.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,1999.0,12000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2001.0,74000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2002.0,24000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2003.0,54000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2004.0,60000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2005.0,60000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2006.0,60000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2007.0,96000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2008.0,96000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2009.0,90000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2010.0,96000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2011.0,173000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2012.0,148000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2013.0,170000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2014.0,200000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2015.0,250000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2016.0,260000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2017.0,270000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2018.0,230000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2019.0,260000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2020.0,520000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2021.0,560000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2022.0,560000.0,14311.0
3007b7ee-cdf3-5324-a445-cabe8c2f85c3,2023.0,560000.0,14311.0
30407c5a-6aa6-523f-a59d-5740c14e4189,1999.0,22000.0,147750.0
30407c5a-6aa6-523f-a59d-5740c14e4189,2000.0,24000.0,147750.0
30407c5a-6aa6-523f-a59d-5740c14e4189,2001.0,0.0,147750.0
30407c5a-6aa6-523f-a59d-5740c14e4189,2002.0,0.0,147750.0
30407c5a-6aa6-523f-a59d-5740c14e4189,2003.0,0.0,147750.0
30407c5a-6aa6-523f-a59d-5740c14e4189,2004.0,0.0,147750.0
30407c5a-6aa6-523f-a59d-5740c14e4189,2006.0,0.0,147750.0
30407c5a-6aa6-523f-a59d-5740c14e4189,2007.0,0.0,147750.0
30407c5a-6aa6-523f-a59d-5740c14e4189,2008.0,6000.0,147750.0
30407c5a-6aa6-523f-a59d-5740c14e4189,2009.0,12000.0,147750.0
30407c5a-6aa6-523f-a59d-5740c14e4189,2010.0,0.0,147750.0
30407c5a-6aa6-523f-a59d-5740c14e4189,2013.0,0.0,147750.0
30790109-599f-50a4-806d-1d0844849c1c,1999.0,0.0,11399.0
30790109-599f-50a4-806d-1d0844849c1c,2015.0,10000.0,11399.0
30790109-599f-50a4-806d-1d0844849c1c,2016.0,0.0,11399.0
30790109-599f-50a4-806d-1d0844849c1c,2017.0,350000.0,11399.0
30790109-599f-50a4-806d-1d0844849c1c,2018.0,360000.0,11399.0
30790109-599f-50a4-806d-1d0844849c1c,2019.0,80000.0,11399.0
30790109-599f-50a4-806d-1d0844849c1c,2020.0,120000.0,11399.0
30790109-599f-50a4-806d-1d0844849c1c,2021.0,340000.0,11399.0
30790109-599f-50a4-806d-1d0844849c1c,2022.0,320000.0,11399.0
30790109-599f-50a4-806d-1d0844849c1c,2023.0,320000.0,11399.0
30a4586e-ab58-5254-a654-4428c5f43777,2003.0,0.0,21845.0
30adbb10-5934-5883-b533-ccef72caa15f,2002.0,0.0,12576.0
30adbb10-5934-5883-b533-ccef72caa15f,2003.0,80000.0,12576.0
30adbb10-5934-5883-b533-ccef72caa15f,2007.0,80000.0,12576.0
30adbb10-5934-5883-b533-ccef72caa15f,2008.0,90000.0,12576.0
30adbb10-5934-5883-b533-ccef72caa15f,2009.0,100000.0,12576.0
30adbb10-5934-5883-b533-ccef72caa15f,2010.0,70000.0,12576.0
30adbb10-5934-5883-b533-ccef72caa15f,2011.0,10000.0,12576.0
30adbb10-5934-5883-b533-ccef72caa15f,2017.0,180000.0,12576.0
30adbb10-5934-5883-b533-ccef72caa15f,2018.0,165000.0,12576.0
30d39d2b-a14e-5410-b923-af4b7cf6ec6b,2004.0,35000.0,23071.0
30d39d2b-a14e-5410-b923-af4b7cf6ec6b,2005.0,25000.0,23071.0
30d39d2b-a14e-5410-b923-af4b7cf6ec6b,2006.0,65000.0,23071.0
30d39d2b-a14e-5410-b923-af4b7cf6ec6b,2007.0,185000.0,23071.0
30d39d2b-a14e-5410-b923-af4b7cf6ec6b,2008.0,240000.0,23071.0
3112e2c3-6dbe-52a8-a386-f83c7afcd18d,1999.0,1580000.0,2558.0
3112e2c3-6dbe-52a8-a386-f83c7afcd18d,2000.0,1420000.0,2558.0
3112e2c3-6dbe-52a8-a386-f83c7afcd18d,2001.0,540000.0,2558.0
3112e2c3-6dbe-52a8-a386-f83c7afcd18d,2002.0,1400000.0,2558.0
3112e2c3-6dbe-52a8-a386-f83c7afcd18d,2003.0,1060000.0,2558.0
3112e2c3-6dbe-52a8-a386-f83c7afcd18d,2004.0,200000.0,2558.0
3112e2c3-6dbe-52a8-a386-f83c7afcd18d,2005.0,160000.0,2558.0
3112e2c3-6dbe-52a8-a386-f83c7afcd18d,2006.0,460000.0,2558.0
3112e2c3-6dbe-52a8-a386-f83c7afcd18d,2007.0,680000.0,2558.0
3112e2c3-6dbe-52a8-a386-f83c7afcd18d,2008.0,623368.0,2558.0
3112e2c3-6dbe-52a8-a386-f83c7afcd18d,2009.0,595885.0,2558.0
3122c698-6bdf-5e96-8135-556de761a06e,2009.0,170000.0,8902.0
